Surge ID,Date Range,Date,Station ID,Precip,Above 90th?
128,19920815-19920829,19920825,USC00083909,   10,0
128,19920815-19920829,19920826,USC00083909,    5,0
128,19920815-19920829,19920827,USC00083909,    0,0
128,19920815-19920829,19920828,USC00083909,    0,0
128,19920815-19920829,19920829,USC00083909,  465,1
128,19920815-19920829,19920815,USW00092811,    5,0
128,19920815-19920829,19920816,USW00092811,    0,0
128,19920815-19920829,19920817,USW00092811,    0,0
128,19920815-19920829,19920818,USW00092811,    0,0
128,19920815-19920829,19920819,USW00092811,    0,0
128,19920815-19920829,19920820,USW00092811,    0,0
128,19920815-19920829,19920821,USW00092811,   10,0
128,19920815-19920829,19920822,USW00092811,   51,0
128,19920815-19920829,19920823,USW00092811,    0,0
128,19920815-19920829,19920824,USW00092811,-9999,0
128,19920815-19920829,19920825,USW00092811,-9999,0
128,19920815-19920829,19920826,USW00092811,    0,0
128,19920815-19920829,19920827,USW00092811,    0,0
128,19920815-19920829,19920828,USW00092811,   71,0
128,19920815-19920829,19920829,USW00092811,    0,0
128,19920815-19920829,19920815,USC00087760,-9998,0
128,19920815-19920829,19920816,USC00087760,-9998,0
128,19920815-19920829,19920817,USC00087760,-9998,0
128,19920815-19920829,19920818,USC00087760,-9998,0
128,19920815-19920829,19920819,USC00087760,-9998,0
128,19920815-19920829,19920820,USC00087760,-9998,0
128,19920815-19920829,19920821,USC00087760,-9998,0
128,19920815-19920829,19920822,USC00087760,-9998,0
128,19920815-19920829,19920823,USC00087760,-9998,0
128,19920815-19920829,19920824,USC00087760,-9998,0
128,19920815-19920829,19920825,USC00087760,-9998,0
128,19920815-19920829,19920826,USC00087760,-9998,0
128,19920815-19920829,19920827,USC00087760,-9998,0
128,19920815-19920829,19920828,USC00087760,-9998,0
128,19920815-19920829,19920829,USC00087760,-9998,0
73,19710904-19710919,19710904,USC00164674,   13,0
73,19710904-19710919,19710905,USC00164674,    0,0
73,19710904-19710919,19710906,USC00164674,  175,1
73,19710904-19710919,19710907,USC00164674,   18,0
73,19710904-19710919,19710908,USC00164674,  206,1
73,19710904-19710919,19710909,USC00164674,   25,0
73,19710904-19710919,19710910,USC00164674,  292,1
73,19710904-19710919,19710911,USC00164674,   86,0
73,19710904-19710919,19710912,USC00164674,    0,0
73,19710904-19710919,19710913,USC00164674,    0,0
73,19710904-19710919,19710914,USC00164674,    0,0
73,19710904-19710919,19710915,USC00164674,    0,0
73,19710904-19710919,19710916,USC00164674,  353,1
73,19710904-19710919,19710917,USC00164674,  500,1
73,19710904-19710919,19710918,USC00164674,    0,0
73,19710904-19710919,19710919,USC00164674,   13,0
73,19710904-19710919,19710904,USC00163313,   38,0
73,19710904-19710919,19710905,USC00163313,  279,1
73,19710904-19710919,19710906,USC00163313,   46,0
73,19710904-19710919,19710907,USC00163313,  168,1
73,19710904-19710919,19710908,USC00163313,   71,0
73,19710904-19710919,19710909,USC00163313,   48,0
73,19710904-19710919,19710910,USC00163313,  290,1
73,19710904-19710919,19710911,USC00163313,  239,1
73,19710904-19710919,19710912,USC00163313,    0,0
73,19710904-19710919,19710913,USC00163313,    0,0
73,19710904-19710919,19710914,USC00163313,    0,0
73,19710904-19710919,19710915,USC00163313,  635,1
73,19710904-19710919,19710916,USC00163313,  442,1
73,19710904-19710919,19710917,USC00163313,    0,0
73,19710904-19710919,19710918,USC00163313,    0,0
73,19710904-19710919,19710919,USC00163313,   43,0
73,19710904-19710919,19710904,USC00166657,    0,0
73,19710904-19710919,19710905,USC00166657,    0,0
73,19710904-19710919,19710906,USC00166657,  132,1
73,19710904-19710919,19710907,USC00166657,    0,0
73,19710904-19710919,19710908,USC00166657,  135,1
73,19710904-19710919,19710909,USC00166657,   23,0
73,19710904-19710919,19710910,USC00166657,  168,1
73,19710904-19710919,19710911,USC00166657,  513,1
73,19710904-19710919,19710912,USC00166657,   51,0
73,19710904-19710919,19710913,USC00166657,    0,0
73,19710904-19710919,19710914,USC00166657,    0,0
73,19710904-19710919,19710915,USC00166657,    0,0
73,19710904-19710919,19710916,USC00166657, 1097,1
73,19710904-19710919,19710917,USC00166657,    0,0
73,19710904-19710919,19710918,USC00166657,    0,0
73,19710904-19710919,19710919,USC00166657,   25,0
49,19640819-19640906,19640819,USC00083163,    0,0
49,19640819-19640906,19640820,USC00083163,  203,1
49,19640819-19640906,19640821,USC00083163,    0,0
49,19640819-19640906,19640822,USC00083163,   10,0
49,19640819-19640906,19640823,USC00083163,  152,1
49,19640819-19640906,19640824,USC00083163,    0,0
49,19640819-19640906,19640825,USC00083163,    0,0
49,19640819-19640906,19640826,USC00083163,   13,0
49,19640819-19640906,19640827,USC00083163, 1207,1
49,19640819-19640906,19640828,USC00083163,  208,1
49,19640819-19640906,19640829,USC00083163,   38,0
49,19640819-19640906,19640830,USC00083163,    0,0
49,19640819-19640906,19640831,USC00083163,   36,0
49,19640819-19640906,19640901,USC00083163,    0,0
49,19640819-19640906,19640902,USC00083163,    0,0
49,19640819-19640906,19640903,USC00083163,    0,0
49,19640819-19640906,19640904,USC00083163,    0,0
49,19640819-19640906,19640905,USC00083163,   13,0
49,19640819-19640906,19640906,USC00083163,    0,0
49,19640819-19640906,19640819,USC00087254,    0,0
49,19640819-19640906,19640820,USC00087254,    0,0
49,19640819-19640906,19640821,USC00087254,    0,0
49,19640819-19640906,19640822,USC00087254,   25,0
49,19640819-19640906,19640823,USC00087254,   10,0
49,19640819-19640906,19640824,USC00087254,    0,0
49,19640819-19640906,19640825,USC00087254,   15,0
49,19640819-19640906,19640826,USC00087254,   41,0
49,19640819-19640906,19640827,USC00087254, 1085,1
49,19640819-19640906,19640828,USC00087254,  229,1
49,19640819-19640906,19640829,USC00087254,    0,0
49,19640819-19640906,19640830,USC00087254,    5,0
49,19640819-19640906,19640831,USC00087254,    0,0
49,19640819-19640906,19640901,USC00087254,    0,0
49,19640819-19640906,19640902,USC00087254,    0,0
49,19640819-19640906,19640903,USC00087254,   53,0
49,19640819-19640906,19640904,USC00087254,    0,0
49,19640819-19640906,19640905,USC00087254,   13,0
49,19640819-19640906,19640906,USC00087254,    0,0
49,19640819-19640906,19640819,USW00092811,    0,0
49,19640819-19640906,19640820,USW00092811,  201,1
49,19640819-19640906,19640821,USW00092811,    0,0
49,19640819-19640906,19640822,USW00092811,   41,0
49,19640819-19640906,19640823,USW00092811,   13,0
49,19640819-19640906,19640824,USW00092811,    0,0
49,19640819-19640906,19640825,USW00092811,   64,0
49,19640819-19640906,19640826,USW00092811,  180,1
49,19640819-19640906,19640827,USW00092811,  508,1
49,19640819-19640906,19640828,USW00092811,    0,0
49,19640819-19640906,19640829,USW00092811,    0,0
49,19640819-19640906,19640830,USW00092811,    0,0
49,19640819-19640906,19640831,USW00092811,    0,0
49,19640819-19640906,19640901,USW00092811,   18,0
49,19640819-19640906,19640902,USW00092811,    8,0
49,19640819-19640906,19640903,USW00092811,    0,0
49,19640819-19640906,19640904,USW00092811,    3,0
49,19640819-19640906,19640905,USW00092811,  137,1
49,19640819-19640906,19640906,USW00092811,    0,0
49,19640819-19640906,19640819,USC00083909,    0,0
49,19640819-19640906,19640820,USC00083909,   28,0
49,19640819-19640906,19640821,USC00083909,  130,0
49,19640819-19640906,19640822,USC00083909,    0,0
49,19640819-19640906,19640823,USC00083909,   23,0
49,19640819-19640906,19640824,USC00083909,    8,0
49,19640819-19640906,19640825,USC00083909,    0,0
49,19640819-19640906,19640826,USC00083909,   38,0
49,19640819-19640906,19640827,USC00083909, 1715,1
49,19640819-19640906,19640828,USC00083909,    0,0
49,19640819-19640906,19640829,USC00083909,    0,0
49,19640819-19640906,19640830,USC00083909,    8,0
49,19640819-19640906,19640831,USC00083909,    0,0
49,19640819-19640906,19640901,USC00083909,    0,0
49,19640819-19640906,19640902,USC00083909,    0,0
49,19640819-19640906,19640903,USC00083909,    0,0
49,19640819-19640906,19640904,USC00083909,    5,0
49,19640819-19640906,19640905,USC00083909,   10,0
49,19640819-19640906,19640906,USC00083909,    8,0
49,19640819-19640906,19640819,USW00012839,   51,0
49,19640819-19640906,19640820,USW00012839,  381,1
49,19640819-19640906,19640821,USW00012839,    0,0
49,19640819-19640906,19640822,USW00012839,   18,0
49,19640819-19640906,19640823,USW00012839,   10,0
49,19640819-19640906,19640824,USW00012839,    0,0
49,19640819-19640906,19640825,USW00012839,    0,0
49,19640819-19640906,19640826,USW00012839,  135,1
49,19640819-19640906,19640827,USW00012839, 1628,1
49,19640819-19640906,19640828,USW00012839,    0,0
49,19640819-19640906,19640829,USW00012839,    0,0
49,19640819-19640906,19640830,USW00012839,    0,0
49,19640819-19640906,19640831,USW00012839,    5,0
49,19640819-19640906,19640901,USW00012839,    5,0
49,19640819-19640906,19640902,USW00012839,   38,0
49,19640819-19640906,19640903,USW00012839,    0,0
49,19640819-19640906,19640904,USW00012839,    0,0
49,19640819-19640906,19640905,USW00012839,    0,0
49,19640819-19640906,19640906,USW00012839,    0,0
49,19640819-19640906,19640819,USW00012859,    0,0
49,19640819-19640906,19640820,USW00012859,  201,1
49,19640819-19640906,19640821,USW00012859,    0,0
49,19640819-19640906,19640822,USW00012859,   41,0
49,19640819-19640906,19640823,USW00012859,   13,0
49,19640819-19640906,19640824,USW00012859,    0,0
49,19640819-19640906,19640825,USW00012859,   64,0
49,19640819-19640906,19640826,USW00012859,  180,1
49,19640819-19640906,19640827,USW00012859,  508,1
49,19640819-19640906,19640828,USW00012859,    0,0
49,19640819-19640906,19640829,USW00012859,    0,0
49,19640819-19640906,19640830,USW00012859,    0,0
49,19640819-19640906,19640831,USW00012859,    0,0
49,19640819-19640906,19640901,USW00012859,   18,0
49,19640819-19640906,19640902,USW00012859,    8,0
49,19640819-19640906,19640903,USW00012859,    0,0
49,19640819-19640906,19640904,USW00012859,    3,0
49,19640819-19640906,19640905,USW00012859,  137,1
49,19640819-19640906,19640906,USW00012859,    0,0
105,19851025-19851102,19851025,USC00166666,    0,0
105,19851025-19851102,19851026,USC00166666,   18,0
105,19851025-19851102,19851027,USC00166666,  704,1
105,19851025-19851102,19851028,USC00166666,  605,1
105,19851025-19851102,19851029,USC00166666,  620,1
105,19851025-19851102,19851030,USC00166666,  145,1
105,19851025-19851102,19851031,USC00166666,   51,0
105,19851025-19851102,19851101,USC00166666,    3,0
105,19851025-19851102,19851102,USC00166666,   23,0
105,19851025-19851102,19851025,USW00012958,    0,0
105,19851025-19851102,19851026,USW00012958,  480,1
105,19851025-19851102,19851027,USW00012958,  960,1
105,19851025-19851102,19851028,USW00012958,  198,1
105,19851025-19851102,19851029,USW00012958,   94,0
105,19851025-19851102,19851030,USW00012958,   23,0
105,19851025-19851102,19851031,USW00012958,    8,0
105,19851025-19851102,19851101,USW00012958,    0,0
105,19851025-19851102,19851102,USW00012958,   13,0
105,19851025-19851102,19851025,USW00012930,   58,0
105,19851025-19851102,19851026,USW00012930,    0,0
105,19851025-19851102,19851027,USW00012930,  572,1
105,19851025-19851102,19851028,USW00012930,-9999,0
105,19851025-19851102,19851029,USW00012930, 2009,1
105,19851025-19851102,19851030,USW00012930,    0,0
105,19851025-19851102,19851031,USW00012930,   43,0
105,19851025-19851102,19851101,USW00012930,    0,0
105,19851025-19851102,19851102,USW00012930,    5,0
105,19851025-19851102,19851025,USC00168539,    0,0
105,19851025-19851102,19851026,USC00168539,   74,0
105,19851025-19851102,19851027,USC00168539,  975,1
105,19851025-19851102,19851028,USC00168539,  178,1
105,19851025-19851102,19851029,USC00168539,  424,1
105,19851025-19851102,19851030,USC00168539,  307,1
105,19851025-19851102,19851031,USC00168539,   18,0
105,19851025-19851102,19851101,USC00168539,    0,0
105,19851025-19851102,19851102,USC00168539,   28,0
105,19851025-19851102,19851025,USW00012916,    0,0
105,19851025-19851102,19851026,USW00012916,  485,1
105,19851025-19851102,19851027,USW00012916, 1067,1
105,19851025-19851102,19851028,USW00012916,  340,1
105,19851025-19851102,19851029,USW00012916,  511,1
105,19851025-19851102,19851030,USW00012916,   33,0
105,19851025-19851102,19851031,USW00012916,   33,0
105,19851025-19851102,19851101,USW00012916,    0,0
105,19851025-19851102,19851102,USW00012916,   15,0
76,19720613-19720624,19720613,USC00089120,    0,0
76,19720613-19720624,19720614,USC00089120,    0,0
76,19720613-19720624,19720615,USC00089120,    0,0
76,19720613-19720624,19720616,USC00089120,    0,0
76,19720613-19720624,19720617,USC00089120,    0,0
76,19720613-19720624,19720618,USC00089120,   38,0
76,19720613-19720624,19720619,USC00089120,  927,1
76,19720613-19720624,19720620,USC00089120,  112,0
76,19720613-19720624,19720621,USC00089120,   38,0
76,19720613-19720624,19720622,USC00089120,    0,0
76,19720613-19720624,19720623,USC00089120,    0,0
76,19720613-19720624,19720624,USC00089120,    0,0
102,19840907-19840917,19840907,USC00318113,    0,0
102,19840907-19840917,19840908,USC00318113,    0,0
102,19840907-19840917,19840909,USC00318113,  241,1
102,19840907-19840917,19840910,USC00318113,  191,1
102,19840907-19840917,19840911,USC00318113,  445,1
102,19840907-19840917,19840912,USC00318113, 1321,1
102,19840907-19840917,19840913,USC00318113, 2223,1
102,19840907-19840917,19840914,USC00318113,  401,1
102,19840907-19840917,19840915,USC00318113,    0,0
102,19840907-19840917,19840916,USC00318113,  173,1
102,19840907-19840917,19840917,USC00318113,    0,0
102,19840907-19840917,19840907,USW00013748,    0,0
102,19840907-19840917,19840908,USW00013748,    0,0
102,19840907-19840917,19840909,USW00013748,  173,1
102,19840907-19840917,19840910,USW00013748,  104,0
102,19840907-19840917,19840911,USW00013748, 1758,1
102,19840907-19840917,19840912,USW00013748,  480,1
102,19840907-19840917,19840913,USW00013748, 1176,1
102,19840907-19840917,19840914,USW00013748,   43,0
102,19840907-19840917,19840915,USW00013748,    8,0
102,19840907-19840917,19840916,USW00013748,    0,0
102,19840907-19840917,19840917,USW00013748,    0,0
102,19840907-19840917,19840907,USC00319467,    0,0
102,19840907-19840917,19840908,USC00319467,    0,0
102,19840907-19840917,19840909,USC00319467,    0,0
102,19840907-19840917,19840910,USC00319467,  140,1
102,19840907-19840917,19840911,USC00319467,  216,1
102,19840907-19840917,19840912,USC00319467, 1778,1
102,19840907-19840917,19840913,USC00319467, 1379,1
102,19840907-19840917,19840914,USC00319467,  262,1
102,19840907-19840917,19840915,USC00319467,    0,0
102,19840907-19840917,19840916,USC00319467,    8,0
102,19840907-19840917,19840917,USC00319467,    0,0
117,19881116-19881125,19881116,USW00012834,    0,0
117,19881116-19881125,19881117,USW00012834,    0,0
117,19881116-19881125,19881118,USW00012834,    0,0
117,19881116-19881125,19881119,USW00012834,    0,0
117,19881116-19881125,19881120,USW00012834,    0,0
117,19881116-19881125,19881121,USW00012834,    0,0
117,19881116-19881125,19881122,USW00012834,  711,1
117,19881116-19881125,19881123,USW00012834,  782,1
117,19881116-19881125,19881124,USW00012834,    0,0
117,19881116-19881125,19881125,USW00012834,    0,0
117,19881116-19881125,19881116,USC00082229,    0,0
117,19881116-19881125,19881117,USC00082229,    0,0
117,19881116-19881125,19881118,USC00082229,    0,0
117,19881116-19881125,19881119,USC00082229,    0,0
117,19881116-19881125,19881120,USC00082229,    0,0
117,19881116-19881125,19881121,USC00082229,    0,0
117,19881116-19881125,19881122,USC00082229,  323,1
117,19881116-19881125,19881123,USC00082229,  615,1
117,19881116-19881125,19881124,USC00082229,    0,0
117,19881116-19881125,19881125,USC00082229,    0,0
239,20120622-20120628,20120622,USC00089120,    3,0
239,20120622-20120628,20120623,USC00089120,   56,0
239,20120622-20120628,20120624,USC00089120,  572,1
239,20120622-20120628,20120625,USC00089120, 1600,1
239,20120622-20120628,20120626,USC00089120,  572,1
239,20120622-20120628,20120627,USC00089120,  254,1
239,20120622-20120628,20120628,USC00089120,-9999,0
123,19901008-19901014,19901008,USW00012835,    0,0
123,19901008-19901014,19901009,USW00012835,  378,1
123,19901008-19901014,19901010,USW00012835,  127,1
123,19901008-19901014,19901011,USW00012835,   15,0
123,19901008-19901014,19901012,USW00012835,    0,0
123,19901008-19901014,19901013,USW00012835,    0,0
123,19901008-19901014,19901014,USW00012835,    0,0
123,19901008-19901014,19901008,USC00086078,    0,0
123,19901008-19901014,19901009,USC00086078,   43,0
123,19901008-19901014,19901010,USC00086078,  401,1
123,19901008-19901014,19901011,USC00086078,  140,1
123,19901008-19901014,19901012,USC00086078,    0,0
123,19901008-19901014,19901013,USC00086078,    0,0
123,19901008-19901014,19901014,USC00086078,    0,0
241,20120119-20120121,20120119,USW00094789,    0,0
241,20120119-20120121,20120120,USW00094789,    0,0
241,20120119-20120121,20120121,USW00094789,   43,0
241,20120119-20120121,20120119,USC00305377,-9998,0
241,20120119-20120121,20120120,USC00305377,-9998,0
241,20120119-20120121,20120121,USC00305377,-9998,0
241,20120119-20120121,20120119,USC00305796,-9998,0
241,20120119-20120121,20120120,USC00305796,-9998,0
241,20120119-20120121,20120121,USC00305796,-9998,0
241,20120119-20120121,20120119,USW00014732,    0,0
241,20120119-20120121,20120120,USW00014732,    0,0
241,20120119-20120121,20120121,USW00014732,   76,0
241,20120119-20120121,20120119,USW00094728,    0,0
241,20120119-20120121,20120120,USW00094728,    0,0
241,20120119-20120121,20120121,USW00094728,   99,0
241,20120119-20120121,20120119,USW00014734,    0,0
241,20120119-20120121,20120120,USW00014734,    0,0
241,20120119-20120121,20120121,USW00014734,   56,0
241,20120119-20120121,20120119,USC00284987,    0,0
241,20120119-20120121,20120120,USC00284987,    0,0
241,20120119-20120121,20120121,USC00284987,    5,0
83,19760816-19760822,19760816,USC00315830,   94,0
83,19760816-19760822,19760817,USC00315830,  112,0
83,19760816-19760822,19760818,USC00315830,    0,0
83,19760816-19760822,19760819,USC00315830,    0,0
83,19760816-19760822,19760820,USC00315830,   97,0
83,19760816-19760822,19760821,USC00315830,  584,1
83,19760816-19760822,19760822,USC00315830,   33,0
83,19760816-19760822,19760816,USW00013754,  267,1
83,19760816-19760822,19760817,USW00013754,    5,0
83,19760816-19760822,19760818,USW00013754,    0,0
83,19760816-19760822,19760819,USW00013754,    0,0
83,19760816-19760822,19760820,USW00013754,  208,1
83,19760816-19760822,19760821,USW00013754,  224,1
83,19760816-19760822,19760822,USW00013754,    8,0
83,19760816-19760822,19760816,USW00093719,   53,0
83,19760816-19760822,19760817,USW00093719,    0,0
83,19760816-19760822,19760818,USW00093719,    0,0
83,19760816-19760822,19760819,USW00093719,    0,0
83,19760816-19760822,19760820,USW00093719,  170,1
83,19760816-19760822,19760821,USW00093719,  292,1
83,19760816-19760822,19760822,USW00093719,   20,0
152,19980820-19980825,19980820,USW00012944,    0,0
152,19980820-19980825,19980821,USW00012944,  180,1
152,19980820-19980825,19980822,USW00012944,  343,1
152,19980820-19980825,19980823,USW00012944,    0,0
152,19980820-19980825,19980824,USW00012944,    0,0
152,19980820-19980825,19980825,USW00012944,    0,0
152,19980820-19980825,19980820,USC00410204,    0,0
152,19980820-19980825,19980821,USC00410204,    0,0
152,19980820-19980825,19980822,USC00410204,  686,1
152,19980820-19980825,19980823,USC00410204,   33,0
152,19980820-19980825,19980824,USC00410204,   51,0
152,19980820-19980825,19980825,USC00410204,   10,0
218,20070814-20070820,20070814,USW00012944,    0,0
218,20070814-20070820,20070815,USW00012944,    0,0
218,20070814-20070820,20070816,USW00012944,   23,0
218,20070814-20070820,20070817,USW00012944,  178,1
218,20070814-20070820,20070818,USW00012944,    0,0
218,20070814-20070820,20070819,USW00012944,  427,1
218,20070814-20070820,20070820,USW00012944,    0,0
218,20070814-20070820,20070814,USC00410204,    0,0
218,20070814-20070820,20070815,USC00410204,   81,0
218,20070814-20070820,20070816,USC00410204,  241,1
218,20070814-20070820,20070817,USC00410204,  622,1
218,20070814-20070820,20070818,USC00410204,  130,1
218,20070814-20070820,20070819,USC00410204,   69,0
218,20070814-20070820,20070820,USC00410204,    0,0
218,20070814-20070820,20070814,USC00413340,    0,0
218,20070814-20070820,20070815,USC00413340,    0,0
218,20070814-20070820,20070816,USC00413340,  160,1
218,20070814-20070820,20070817,USC00413340,  203,1
218,20070814-20070820,20070818,USC00413340,   43,0
218,20070814-20070820,20070819,USC00413340,    0,0
218,20070814-20070820,20070820,USC00413340,    0,0
218,20070814-20070820,20070814,USC00410257,    0,0
218,20070814-20070820,20070815,USC00410257,    0,0
218,20070814-20070820,20070816,USC00410257,  165,1
218,20070814-20070820,20070817,USC00410257,  239,1
218,20070814-20070820,20070818,USC00410257,   41,0
218,20070814-20070820,20070819,USC00410257,    0,0
218,20070814-20070820,20070820,USC00410257,    0,0
184,20040912-20040930,20040912,USC00089120,    0,0
184,20040912-20040930,20040913,USC00089120,   51,0
184,20040912-20040930,20040914,USC00089120,    0,0
184,20040912-20040930,20040915,USC00089120,   25,0
184,20040912-20040930,20040916,USC00089120,    0,0
184,20040912-20040930,20040917,USC00089120,    0,0
184,20040912-20040930,20040918,USC00089120,    0,0
184,20040912-20040930,20040919,USC00089120,    0,0
184,20040912-20040930,20040920,USC00089120,    0,0
184,20040912-20040930,20040921,USC00089120,   13,0
184,20040912-20040930,20040922,USC00089120,    0,0
184,20040912-20040930,20040923,USC00089120,    0,0
184,20040912-20040930,20040924,USC00089120,    8,0
184,20040912-20040930,20040925,USC00089120,    0,0
184,20040912-20040930,20040926,USC00089120,-9999,0
184,20040912-20040930,20040927,USC00089120,-9999,0
184,20040912-20040930,20040928,USC00089120,-9999,0
184,20040912-20040930,20040929,USC00089120,    0,0
184,20040912-20040930,20040930,USC00089120,    0,0
219,20070911-20070915,20070911,USW00012917,    0,0
219,20070911-20070915,20070912,USW00012917,  790,1
219,20070911-20070915,20070913,USW00012917,  792,1
219,20070911-20070915,20070914,USW00012917,    0,0
219,20070911-20070915,20070915,USW00012917,    0,0
219,20070911-20070915,20070911,USC00416664,   51,0
219,20070911-20070915,20070912,USC00416664,    0,0
219,20070911-20070915,20070913,USC00416664,  991,1
219,20070911-20070915,20070914,USC00416664,    0,0
219,20070911-20070915,20070915,USC00416664,    0,0
219,20070911-20070915,20070911,USC00163979,-9998,0
219,20070911-20070915,20070912,USC00163979,-9998,0
219,20070911-20070915,20070913,USC00163979,-9998,0
219,20070911-20070915,20070914,USC00163979,-9998,0
219,20070911-20070915,20070915,USC00163979,-9998,0
147,19970715-19970727,19970715,USW00013750,    0,0
147,19970715-19970727,19970716,USW00013750,  277,1
147,19970715-19970727,19970717,USW00013750,    0,0
147,19970715-19970727,19970718,USW00013750,    0,0
147,19970715-19970727,19970719,USW00013750,    0,0
147,19970715-19970727,19970720,USW00013750,    0,0
147,19970715-19970727,19970721,USW00013750,   48,0
147,19970715-19970727,19970722,USW00013750,  231,1
147,19970715-19970727,19970723,USW00013750,   30,0
147,19970715-19970727,19970724,USW00013750,  531,1
147,19970715-19970727,19970725,USW00013750,    0,0
147,19970715-19970727,19970726,USW00013750,    0,0
147,19970715-19970727,19970727,USW00013750,    0,0
147,19970715-19970727,19970715,USW00013737,    0,0
147,19970715-19970727,19970716,USW00013737,  478,1
147,19970715-19970727,19970717,USW00013737,    0,0
147,19970715-19970727,19970718,USW00013737,    0,0
147,19970715-19970727,19970719,USW00013737,    3,0
147,19970715-19970727,19970720,USW00013737,    0,0
147,19970715-19970727,19970721,USW00013737,  137,1
147,19970715-19970727,19970722,USW00013737,  422,1
147,19970715-19970727,19970723,USW00013737,  267,1
147,19970715-19970727,19970724,USW00013737,  577,1
147,19970715-19970727,19970725,USW00013737,    0,0
147,19970715-19970727,19970726,USW00013737,    0,0
147,19970715-19970727,19970727,USW00013737,    0,0
147,19970715-19970727,19970715,USW00013702,    0,0
147,19970715-19970727,19970716,USW00013702,   15,0
147,19970715-19970727,19970717,USW00013702,    0,0
147,19970715-19970727,19970718,USW00013702,    0,0
147,19970715-19970727,19970719,USW00013702,  241,1
147,19970715-19970727,19970720,USW00013702,    0,0
147,19970715-19970727,19970721,USW00013702,   25,0
147,19970715-19970727,19970722,USW00013702,  429,1
147,19970715-19970727,19970723,USW00013702,  391,1
147,19970715-19970727,19970724,USW00013702,  757,1
147,19970715-19970727,19970725,USW00013702,    0,0
147,19970715-19970727,19970726,USW00013702,    0,0
147,19970715-19970727,19970727,USW00013702,    0,0
147,19970715-19970727,19970715,USW00013769,    0,0
147,19970715-19970727,19970716,USW00013769,   30,0
147,19970715-19970727,19970717,USW00013769,    0,0
147,19970715-19970727,19970718,USW00013769,    0,0
147,19970715-19970727,19970719,USW00013769,    3,0
147,19970715-19970727,19970720,USW00013769,    0,0
147,19970715-19970727,19970721,USW00013769,   71,0
147,19970715-19970727,19970722,USW00013769,  295,1
147,19970715-19970727,19970723,USW00013769,  429,1
147,19970715-19970727,19970724,USW00013769,  345,1
147,19970715-19970727,19970725,USW00013769,    0,0
147,19970715-19970727,19970726,USW00013769,    0,0
147,19970715-19970727,19970727,USW00013769,    3,0
147,19970715-19970727,19970715,USC00448192,    0,0
147,19970715-19970727,19970716,USC00448192,  112,1
147,19970715-19970727,19970717,USC00448192,    5,0
147,19970715-19970727,19970718,USC00448192,    0,0
147,19970715-19970727,19970719,USC00448192,   36,0
147,19970715-19970727,19970720,USC00448192,    3,0
147,19970715-19970727,19970721,USC00448192,   36,0
147,19970715-19970727,19970722,USC00448192,  251,1
147,19970715-19970727,19970723,USC00448192,   94,0
147,19970715-19970727,19970724,USC00448192,  892,1
147,19970715-19970727,19970725,USC00448192,    0,0
147,19970715-19970727,19970726,USC00448192,    0,0
147,19970715-19970727,19970727,USC00448192,    0,0
147,19970715-19970727,19970715,USC00448837,    0,0
147,19970715-19970727,19970716,USC00448837,    0,0
147,19970715-19970727,19970717,USC00448837,   76,0
147,19970715-19970727,19970718,USC00448837,    0,0
147,19970715-19970727,19970719,USC00448837,    0,0
147,19970715-19970727,19970720,USC00448837,   25,0
147,19970715-19970727,19970721,USC00448837,    0,0
147,19970715-19970727,19970722,USC00448837,   56,0
147,19970715-19970727,19970723,USC00448837,  292,1
147,19970715-19970727,19970724,USC00448837,   56,0
147,19970715-19970727,19970725,USC00448837,  422,1
147,19970715-19970727,19970726,USC00448837,    0,0
147,19970715-19970727,19970727,USC00448837,    0,0
147,19970715-19970727,19970715,USC00444044,    0,0
147,19970715-19970727,19970716,USC00444044,    0,0
147,19970715-19970727,19970717,USC00444044,  800,1
147,19970715-19970727,19970718,USC00444044,    0,0
147,19970715-19970727,19970719,USC00444044,    0,0
147,19970715-19970727,19970720,USC00444044,    0,0
147,19970715-19970727,19970721,USC00444044,    0,0
147,19970715-19970727,19970722,USC00444044,   41,0
147,19970715-19970727,19970723,USC00444044,  508,1
147,19970715-19970727,19970724,USC00444044,  198,1
147,19970715-19970727,19970725,USC00444044,  305,1
147,19970715-19970727,19970726,USC00444044,    0,0
147,19970715-19970727,19970727,USC00444044,    0,0
147,19970715-19970727,19970715,USC00440385,    0,0
147,19970715-19970727,19970716,USC00440385,    0,0
147,19970715-19970727,19970717,USC00440385,    0,0
147,19970715-19970727,19970718,USC00440385,    0,0
147,19970715-19970727,19970719,USC00440385,    0,0
147,19970715-19970727,19970720,USC00440385,    0,0
147,19970715-19970727,19970721,USC00440385,    0,0
147,19970715-19970727,19970722,USC00440385,    0,0
147,19970715-19970727,19970723,USC00440385,    0,0
147,19970715-19970727,19970724,USC00440385,  511,1
147,19970715-19970727,19970725,USC00440385,  206,1
147,19970715-19970727,19970726,USC00440385,    0,0
147,19970715-19970727,19970727,USC00440385,    0,0
36,19600621-19600630,19600621,USW00012924,    0,0
36,19600621-19600630,19600622,USW00012924,    0,0
36,19600621-19600630,19600623,USW00012924,  729,1
36,19600621-19600630,19600624,USW00012924,   23,0
36,19600621-19600630,19600625,USW00012924,  157,1
36,19600621-19600630,19600626,USW00012924,   15,0
36,19600621-19600630,19600627,USW00012924,    0,0
36,19600621-19600630,19600628,USW00012924,    0,0
